algorithm_id,algorithm_label,variant_id,variant_label,seed,checkpoint_index,iteration,episode,nodes_touched,wall_clock_seconds,exploitability,average_policy_value,policy_value_error,average_policy_loss,regret_loss_player_0,regret_loss_player_1,baseline_loss_player_0,baseline_loss_player_1,checkpoint_kind,checkpoint_target_nodes,is_initial_policy_evaluation,is_final_policy_evaluation,result_source,calibration_loss,unbiased_estimator_sample_count,control_variate_beta_mean,control_variate_beta_min,control_variate_beta_max,predicted_residual_variance_mean,q_ensemble_disagreement_mean,q_residual_abs_mean,control_residual_abs_mean,importance_correction_abs_mean,policy_weighted_advantage_abs_mean,full_support_sampling_min_probability,calibration_target_version,q_ensemble_target_version_min,q_ensemble_target_version_max,prediction_gate_player_0,prediction_gate_player_1,prediction_gate_next_player_0,prediction_gate_next_player_1,predictor_relative_skill_player_0,predictor_relative_skill_player_1,predictor_holdout_mse_player_0,predictor_holdout_mse_player_1,predictor_zero_mse_player_0,predictor_zero_mse_player_1,q_fold_0_replay_size,q_fold_1_replay_size,q_fold_2_replay_size
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,11,10,200000,1543712.0,2698.8502549050027,0.3626816489190186,-0.08660725656467266,0.0010008324866726676,0.040204647928476334,0.11832943558692932,0.10756480693817139,0.006332290358841419,0.006815640721470118,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,12,11,220000,1697657.0,2963.222314054001,0.352167732100673,-0.09606021760956696,0.01045379353156696,0.03253434598445892,0.1115255281329155,0.1219894215464592,0.007054382003843784,0.00748159596696496,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,13,12,240000,1853990.0,3226.458274839999,0.3230786728302625,-0.09840125304484504,0.012794828966845043,0.02911972999572754,0.08627938479185104,0.09780506044626236,0.006835687905550003,0.006725226528942585,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,14,13,260000,2012463.0,3492.6511482210044,0.32538668307896973,-0.11484628839058644,0.029239864312586447,0.029391318559646606,0.15594716370105743,0.13911713659763336,0.006362812127918005,0.007341847755014896,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,15,14,280000,2169354.0,3759.077961559,0.32435744923573967,-0.11650534900691334,0.030898924928913343,0.025951886549592018,0.1010725125670433,0.1810455322265625,0.006104951724410057,0.006776751950383186,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,16,15,300000,2326662.0,4024.4336104190006,0.33591022112602714,-0.10757059345494047,0.02196416937694047,0.026013465598225594,0.15830089151859283,0.16749010980129242,0.005658961832523346,0.005132650025188923,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,17,16,320000,2484422.0,4288.742021098995,0.2762887961223125,-0.1103603689405229,0.0247539448625229,0.024580521509051323,0.13917912542819977,0.18170185387134552,0.005141257308423519,0.007565592881292105,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,18,17,340000,2643225.0,4557.655876983001,0.27582848256511283,-0.11174094373509491,0.026134519657094915,0.0231791865080595,0.22255833446979523,0.15643544495105743,0.005152050871402025,0.005502562969923019,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,19,18,360000,2801869.0,4827.130130475998,0.2559707029160153,-0.11344973856999929,0.027843314491999296,0.023184271529316902,0.12050525099039078,0.17947065830230713,0.006795933935791254,0.006453707814216614,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,20,19,380000,2960976.0,5093.088447667993,0.2776813311621825,-0.11205468998376017,0.026448265905760174,0.021379956975579262,0.2260647416114807,0.1589822918176651,0.006150065455585718,0.007223666179925203,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,21,20,400000,3118592.0,5360.422827080998,0.2304985515588702,-0.10548637217022055,0.01987994809222056,0.021240271627902985,0.16746272146701813,0.16376663744449615,0.005797020625323057,0.005599900148808956,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,22,21,420000,3275970.0,5626.610894718993,0.23590697650150483,-0.10815360704251142,0.022547182964511428,0.020906655117869377,0.1545838862657547,0.1301369071006775,0.006762403063476086,0.00739621976390481,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,23,22,440000,3434259.0,5891.180327537993,0.21145198938565066,-0.11028174552509978,0.024675321447099788,0.01790771447122097,0.18308275938034058,0.18161176145076752,0.0068843308836221695,0.005012602545320988,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,24,23,460000,3593001.0,6158.100189895995,0.23365307210423106,-0.09208707541178601,0.006480651333786017,0.021014906466007233,0.1570797711610794,0.20068906247615814,0.005606285762041807,0.0049552395939826965,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,25,24,480000,3752402.0,6427.137591416991,0.22835623146159836,-0.09394921573756707,0.00834279165956707,0.02072881907224655,0.14095906913280487,0.19192425906658173,0.006044846959412098,0.006022362504154444,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,26,25,500000,3909634.0,6693.909395556999,0.20825753151681878,-0.08961679358188654,0.004010369503886543,0.018744660541415215,0.211298868060112,0.14533370733261108,0.007154202554374933,0.0053636459633708,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,27,26,520000,4068410.0,6961.605461701998,0.20130466797317664,-0.1037021066026391,0.018095682524639098,0.020706184208393097,0.15833723545074463,0.1614655703306198,0.005104477982968092,0.005539177916944027,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,28,27,540000,4225271.0,7230.9839170439955,0.1856102333754292,-0.09268846415714163,0.0070820400791416355,0.01894824579358101,0.2620992362499237,0.18999731540679932,0.005265099927783012,0.005320928990840912,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,29,28,560000,4383184.0,7500.449892702003,0.19913596445490134,-0.09918865570703855,0.013582231629038558,0.020435145124793053,0.21111063659191132,0.1112530529499054,0.006588946562260389,0.005812841467559338,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,30,29,580000,4541713.0,7766.148986147004,0.1905179137051054,-0.10237808150358615,0.01677165742558616,0.019564839079976082,0.20955760776996613,0.13907258212566376,0.006678515113890171,0.0055686780251562595,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,31,30,600000,4699614.0,8033.014099138003,0.18129020531377693,-0.09605196083122755,0.010445536753227555,0.017915142700076103,0.20138931274414062,0.15447098016738892,0.0051344833336770535,0.00585987139493227,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,32,31,620000,4857827.0,8302.863638255993,0.19020473944063154,-0.10396806881132689,0.018361644733326896,0.018597686663269997,0.1931171417236328,0.1624823957681656,0.005385356489568949,0.005066941026598215,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,33,32,640000,5015358.0,8567.989097733996,0.17201215887991628,-0.09645425953133402,0.010847835453334023,0.017006846144795418,0.2263539582490921,0.1759849339723587,0.00601534079760313,0.007351733278483152,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,34,33,660000,5173462.0,8833.099163143997,0.1614769987522393,-0.09638752026123193,0.010781096183231934,0.016552789136767387,0.18340444564819336,0.14777101576328278,0.006919221952557564,0.005932859145104885,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,35,34,680000,5334997.0,9105.686007564,0.17597208473423254,-0.09326198458973656,0.007655560511736562,0.01668953336775303,0.16519735753536224,0.1757914274930954,0.0054414160549640656,0.006297244690358639,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,36,35,700000,5493854.0,9370.319549731998,0.16325762723173667,-0.09335200143754196,0.007745577359541969,0.01744041033089161,0.13731706142425537,0.12799914181232452,0.007083357311785221,0.004979413002729416,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,37,36,720000,5651824.0,9635.718559403002,0.16565285556050438,-0.09456506351651978,0.00895863943851978,0.015893666073679924,0.22473378479480743,0.18525683879852295,0.005689363460987806,0.005748971365392208,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,38,37,740000,5809878.0,9904.141708712996,0.18421965017684855,-0.10372175572921452,0.018115331651214525,0.0159642081707716,0.23772494494915009,0.13422143459320068,0.007564130704849958,0.005660060793161392,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,39,38,760000,5966841.0,10166.964942559993,0.17091649331762016,-0.1035625933463396,0.01795616926833961,0.014352086931467056,0.16869908571243286,0.22410237789154053,0.006440667901188135,0.004592512268573046,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,40,39,780000,6125691.0,10431.723752962003,0.1729042749503768,-0.09288573739547173,0.007279313317471739,0.016819359734654427,0.16673700511455536,0.21849651634693146,0.006511488929390907,0.0053269630298018456,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,41,40,800000,6284005.0,10696.066694983994,0.1745528506440236,-0.10078363712514335,0.015177213047143354,0.014835551381111145,0.18024183809757233,0.14415495097637177,0.00558151351287961,0.004128119442611933,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,42,41,820000,6442415.0,10962.987443794002,0.16654842410252557,-0.09594697285821407,0.010340548780214079,0.017353245988488197,0.21699465811252594,0.16184505820274353,0.006635610945522785,0.0037055891007184982,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,43,42,840000,6597221.0,11223.999960485991,0.1540954665084002,-0.09899309744128484,0.013386673363284848,0.016327911987900734,0.14557400345802307,0.19832806289196014,0.005578931886702776,0.004755701869726181,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,44,43,860000,6752999.0,11485.224227305996,0.14852319182058288,-0.09884894083696294,0.013242516758962944,0.015620131976902485,0.21293342113494873,0.22000350058078766,0.005316133610904217,0.004979589022696018,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,45,44,880000,6908757.0,11749.651916581992,0.1705513485840472,-0.10233945238213335,0.016733028304133354,0.014881819486618042,0.20825433731079102,0.1584388166666031,0.005381371360272169,0.005146186798810959,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,46,45,900000,7064220.0,12011.543901771001,0.1693490195578301,-0.09712529680033744,0.01151887272233744,0.014329404570162296,0.2296745926141739,0.21778182685375214,0.00499758031219244,0.005820015445351601,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,47,46,920000,7221457.0,12272.283770978,0.15253561439963859,-0.09886823451377513,0.013261810435775137,0.015350616537034512,0.23204626142978668,0.1595233827829361,0.00420026620849967,0.005433505866676569,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,48,47,940000,7377944.0,12534.656519665004,0.16522852769772844,-0.09889493602044439,0.01328851194244439,0.0144038749858737,0.20003944635391235,0.18411321938037872,0.005637886933982372,0.003935750108212233,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,49,48,960000,7535648.0,12799.423029793004,0.1423051286839777,-0.09926868419041615,0.013662260112416155,0.012867458164691925,0.1655433475971222,0.15774153172969818,0.006808937527239323,0.006380314938724041,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,50,49,980000,7692980.0,13060.214009535994,0.150708506645586,-0.09361668602816936,0.008010261950169364,0.013109716586768627,0.2043486386537552,0.17690689861774445,0.006494834553450346,0.00564443226903677,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,51,50,1000000,7852159.0,13321.864778488001,0.1543254407191908,-0.09317085378155843,0.007564429703558431,0.015223563648760319,0.22788047790527344,0.16116894781589508,0.005195772275328636,0.005694769322872162,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,52,51,1020000,8011531.0,13588.680162456003,0.15529700704168048,-0.09222015300205683,0.00661372892405683,0.01290920376777649,0.18356384336948395,0.1965543031692505,0.006410220172256231,0.006340282969176769,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,53,52,1040000,8168969.0,13851.759874365991,0.2091361272211845,-0.09190949216592428,0.006303068087924288,0.013346741907298565,0.2650701701641083,0.21718156337738037,0.0066311233676970005,0.004943348933011293,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,54,53,1060000,8326365.0,14112.592717498002,0.15538459142742228,-0.08745242145706841,0.0018459973790684175,0.014056761749088764,0.19830656051635742,0.17770326137542725,0.004767037928104401,0.004936956334859133,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,55,54,1080000,8482499.0,14374.469651231004,0.1805591412393328,-0.09321750165447945,0.007611077576479455,0.014168918132781982,0.19576632976531982,0.15407715737819672,0.005721536464989185,0.0053169503808021545,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,56,55,1100000,8638520.0,14636.008739408993,0.15580388104667064,-0.09196999291330196,0.0063635688353019665,0.013296592980623245,0.1985359638929367,0.15115633606910706,0.005134847480803728,0.006972047500312328,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,57,56,1120000,8795221.0,14897.480100870001,0.16911756871246528,-0.08476853468747411,0.0008378893905258838,0.013272163458168507,0.19206835329532623,0.14290985465049744,0.00476567167788744,0.005935224238783121,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,58,57,1140000,8951377.0,15159.502113814,0.15544158692529553,-0.0879282448110138,0.0023218207330138046,0.014214828610420227,0.16220052540302277,0.16647343337535858,0.007390753831714392,0.006460564211010933,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,59,58,1160000,9107524.0,15424.585774630992,0.13657860407862407,-0.08579229273657896,0.00018586865857896095,0.013733983971178532,0.15251372754573822,0.14458556473255157,0.0052246046252548695,0.004920783452689648,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,60,59,1180000,9263772.0,15685.321701662004,0.16368243419082762,-0.0865516818472247,0.0009452577692247027,0.013075464405119419,0.2385808229446411,0.1812456250190735,0.005415391642600298,0.006566052790731192,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,61,60,1200000,9423562.0,15949.769861038993,0.14076431232035275,-0.08634402151776141,0.0007375974397614143,0.013033811934292316,0.23127126693725586,0.1874622106552124,0.005216899793595076,0.005337361712008715,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,62,61,1220000,9581083.0,16214.426068543995,0.17296390112098825,-0.08700800462983824,0.0014015805518382413,0.01345707755535841,0.1698085069656372,0.19142353534698486,0.005931559018790722,0.0044355993159115314,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,63,62,1240000,9738939.0,16476.124115996005,0.12909653618128641,-0.08527463648095779,0.0003317875970422074,0.013830031268298626,0.18158896267414093,0.13734613358974457,0.006487502716481686,0.0052450234070420265,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,64,63,1260000,9896183.0,16737.163783568,0.15940005501341115,-0.0848030795239898,0.0008033445540101963,0.012862558476626873,0.19545519351959229,0.17125137150287628,0.006330105476081371,0.006641092244535685,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,65,64,1280000,10053364.0,16998.400630887,0.14058771328913694,-0.08077974084889139,0.004826683229108605,0.012994983233511448,0.18607598543167114,0.11648693680763245,0.005312764551490545,0.0053641474805772305,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,66,65,1300000,10208644.0,17259.205101986998,0.12283419386698091,-0.08611912342384159,0.0005126993458415968,0.014033571816980839,0.2269514799118042,0.14058183133602142,0.00461101159453392,0.006398140452802181,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,67,66,1320000,10364716.0,17519.457614764993,0.10844599333647154,-0.09205166606857068,0.006445241990570685,0.015030630864202976,0.1630232036113739,0.1794552057981491,0.0050620464608073235,0.006218138616532087,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,68,67,1340000,10521153.0,17777.878362945004,0.13807122261563873,-0.09031754711748785,0.004711123039487855,0.013188894838094711,0.19414491951465607,0.22009582817554474,0.005852119997143745,0.005447872448712587,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,69,68,1360000,10678413.0,18042.272880610995,0.13330546145476893,-0.08970709313203196,0.004100669054031961,0.013338166289031506,0.17660462856292725,0.15665222704410553,0.006046076770871878,0.006429862231016159,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,70,69,1380000,10835210.0,18301.237074998004,0.13899560352674026,-0.08710282634410565,0.0014964022661056592,0.013502438552677631,0.17525149881839752,0.20318566262722015,0.00479379016906023,0.006348402705043554,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,71,70,1400000,10992519.0,18560.332410896997,0.15946471780463775,-0.09246973366944913,0.006863309591449138,0.014203215949237347,0.15733514726161957,0.19042867422103882,0.004921384155750275,0.0050369249656796455,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,72,71,1420000,11149162.0,18820.963237852993,0.10879633897522467,-0.0880389660037324,0.002432541925732404,0.013675195164978504,0.19597816467285156,0.19311146438121796,0.005143688526004553,0.004885598551481962,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,73,72,1440000,11306074.0,19083.387665299,0.1309798931363945,-0.08726659665440223,0.001660172576402233,0.013502217829227448,0.16428177058696747,0.17829810082912445,0.006317697931081057,0.004952286370098591,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,74,73,1460000,11462278.0,19343.059286171992,0.1461297590197463,-0.09309606521539834,0.007489641137398348,0.013635029084980488,0.1954665184020996,0.21605272591114044,0.00680882204324007,0.005033832974731922,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,75,74,1480000,11619684.0,19601.632836418998,0.13242607612873664,-0.08766427604097979,0.0020578519629797926,0.01263105496764183,0.1927192211151123,0.1552044302225113,0.004543343558907509,0.005091441795229912,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vr_deep_pdcfr_plus,VR-DeepPDCFR+,vr_deep_pdcfr_plus,VR-DeepPDCFR+,0,76,75,1500000,11776909.0,19863.523584923998,0.13147525889523629,-0.08806858727277128,0.0024621631947712858,0.01095022726804018,0.1675310879945755,0.194548562169075,0.005267377011477947,0.004338784143328667,outer_iteration,,False,False,experiment_7_new_run,,,,,,,,,,,,,,,,,,,,,,,,,,,,
